population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,4855,Jharkhand,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,1339081.307312921,1469253.6262218228,1231510.763237116
1,All Population,5,Prevalence,4873,Uttar Pradesh,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,11379630.738731075,12438010.717274476,10502136.50199126
1,All Population,5,Prevalence,4873,Uttar Pradesh,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,608446.3342382463,662502.410462473,566564.1631443938
1,All Population,5,Prevalence,4873,Uttar Pradesh,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,852468.5662517673,980276.9478846164,753557.6957157827
1,All Population,5,Prevalence,4873,Uttar Pradesh,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,7958337.955219767,8680936.590482572,7302545.580195122
1,All Population,5,Prevalence,4855,Jharkhand,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,11368.3965014286,19571.093079721533,7302.647528894777
1,All Population,5,Prevalence,4855,Jharkhand,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,313753.6756668625,344387.25395045616,283632.9444727581
1,All Population,5,Prevalence,4873,Uttar Pradesh,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,67206.7726410954,112844.94154054188,41204.75601868641
1,All Population,5,Prevalence,4873,Uttar Pradesh,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,1893218.5189192,2072384.813143014,1726370.706603228
1,All Population,5,Prevalence,4875,West Bengal,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,6557242.937167036,7177447.733433122,6053577.451000216
1,All Population,5,Prevalence,4875,West Bengal,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,324266.0263061302,352982.0133021935,298235.10629893537
1,All Population,5,Prevalence,4875,West Bengal,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,515793.5935323576,595798.2893699284,455548.3026778433
1,All Population,5,Prevalence,4875,West Bengal,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,4615812.075346402,5050094.179396797,4227666.320405717
1,All Population,5,Prevalence,4857,Kerala,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,3195137.1435562656,3458749.8923025117,2968127.8920394
1,All Population,5,Prevalence,4857,Kerala,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,180075.2241612082,193746.8185449428,167563.60908558458
1,All Population,5,Prevalence,4857,Kerala,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,230243.3395884376,261062.6757553843,206871.8669582216
1,All Population,5,Prevalence,4857,Kerala,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,2221803.1117018526,2407916.806698787,2065505.9592513803
1,All Population,5,Prevalence,4875,West Bengal,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,1061316.0294189996,1183282.343588125,964212.1833580808
1,All Population,5,Prevalence,4857,Kerala,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,15651.11333305774,25295.62954196966,10135.397631585714
1,All Population,5,Prevalence,4857,Kerala,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,547421.1899171526,601267.8372855727,498578.9881739215
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1995,22635.528304746025,35868.73598846527,14877.643166284042
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1995,720473.7017117025,795100.568560266,658560.6719809745
1,All Population,5,Prevalence,4860,Maharashtra,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,445094.98070106783,483149.5677352549,413123.8936839712
